0.016355527707646367, -0.8486445644361993
0.062012789561948445, 32.757127324327826
0.17217072406612255, 78.11676464625992
0.26495954886386697, 131.8826824908317
0.3898144223504043, 193.20623629360708
0.4688277463464976, 222.60472144923799
0.9288096861581554, 227.5694303669167
1.4225162633838893, 224.9654460682233
1.8990380185393363, 229.0870390505501
2.4405211654350105, 240.7607393619962
2.867054899286806, 250.77308663361774
3.326944695280394, 256.57814717210624
3.8038350257081253, 257.33833367119405
4.280909643771999, 256.4178169286623
4.757892118017802, 256.33765180694036
5.580091406667526, 257.88013932145293
6.3528555369220285, 260.27127140040176
7.1421594825203165, 261.8192875439987
7.964266627351973, 264.20212667932105
8.737307189060687, 264.07220389584063
9.576322724508413, 262.25052061257213
10.349455430035198, 261.2802462082819
11.139220094723845, 258.62650424783004
